ns,m,d,e,cluster
-0.6834018839597922,0.47047482790354445,-1.0007053300687432,0.12564507111856787,4
0.6021216181370884,-0.22321273512264045,1.6067531961352588,0.4078706299582556,4
-0.3042345437495405,-0.6664020115004808,-0.4454677357002461,0.25356741436689195,0
-0.3440941849021238,0.6754279715249172,-0.04914973547962279,-1.0480548719925147,3
0.2477914412580947,-0.3545929553927512,0.9190826066435337,-0.3890308157248839,4
-0.39797480535461066,-0.376489658771103,0.20100147753091915,-0.9141595010438797,1
0.5957120275999896,-0.8652240781759151,0.8509041387837978,1.112687898594936,4
-0.4342290518300758,-1.2567371345808451,-1.3818180604789219,1.3366764373565931,0
0.6640142267609489,-0.9352935289866408,0.8430562575913102,1.261018086485989,4
0.6175446953669824,-0.267006141879344,1.601848270389954,0.5233491654975987,4
-0.4137984819930734,-0.38174486758190745,0.14557581660897556,-0.9116707395020834,1
-0.8658749145628238,0.15603816739041268,-1.2533090059519376,-0.046577227573728376,4
0.19451171991846083,0.818194477551771,1.2678228271347007,-1.0221717519578344,1
4.3984019134381445,-0.05942539385256899,0.2569176310273932,1.8254692041653644,2
-0.4925162657768182,-1.2733786291483924,-1.463730320425511,1.340658455823467,0
0.1614622687115451,-0.7373473304463406,0.5806427302175063,0.9001476629255416,4
-0.31284743103376705,-0.8809897046083283,-0.7868505675734562,0.988747573813486,0
0.08735137812634008,0.6001033119033871,1.0495536314686398,-0.9982796411565908,1
-0.32406421447369,0.8033047192544918,-0.9565609983610004,0.6174243517774946,4
-0.023814957751467466,0.5764548722547671,0.22945004685368667,0.362575169897565,4
-0.2669787987526537,1.171169336010802,0.07298291557846533,-1.0251582658079896,3
-0.22231196469724632,-0.6585191982842742,0.17451487850627354,0.6338501779533495,4
0.687849891570785,0.3522326296604447,1.252617557324256,1.447177449812344,4
-0.40037840180602274,-0.7250851765544636,-0.7633069239959935,0.2475943866665811,0
-0.8210077808031322,-0.9423004740677133,-1.413209585248872,0.5387794870567351,0
-0.29742435380387305,-0.6015877695005594,-0.18011125287925944,-0.35717466798989267,4
-0.8005772109661299,-0.8871207815542667,-1.4024187486092017,-0.17748608467220786,0
-0.06968359003258086,-0.8836173090137304,0.1122223215409033,1.0091554184562146,4
-0.8077880003203659,-0.9650730455811992,-1.4146810629724635,0.8697847721156281,0
0.5298134248904425,0.4914956631467622,0.8180411362902559,1.7179547055597693,4
0.6363728675697103,0.5475512237953427,1.206020762743861,0.5810884332672702,4
-0.7741376500005972,-0.9256589795001658,-1.3332592956004048,0.7533107319595665,0
-0.7881586293005008,-0.9449280784731154,-1.413209585248872,0.2475943866665811,0
0.05830792100511108,-1.1244810461756003,-0.5048173372184335,1.304820289621602,0
4.393194121126752,-0.35284121912248306,1.1285229359680462,-0.0336356675563882,2
0.11098674323189195,-0.14088113042003766,-0.3910230599273634,0.9713262430209126,4
4.388186628519643,-0.9204037706893614,-0.7054288002013974,0.4312649884511398,2
-0.2269188578957861,-0.6410018355815926,0.16813847503737736,0.5457480193737644,4
0.4024228129656036,-0.5726841210411351,0.9460596982427097,0.806570228954005,4
-0.12897230250074487,-1.0570391997702768,-0.8113751962999799,1.1948170294742104,0
-0.07669407968253267,1.1028516214703443,0.014123806634808401,-0.12571984460284716,4
-0.04364462847561691,-1.1551364309052927,-0.8221660329396504,1.3237348773392528,0
-0.3384857931821623,-1.5580357730669656,-1.5152320407512108,2.0519465044688174,0
-0.8005772109661299,-0.8871207815542667,-1.4024187486092017,-0.17748608467220786,0
-0.8005772109661299,-0.8871207815542667,-1.4024187486092017,-0.17748608467220786,0
-0.35170557366492866,0.17443139822822817,-1.184640045517671,1.759765899461945,4
-0.8210077808031322,-0.9423004740677133,-1.413209585248872,0.5387794870567351,0
0.10477745239907747,-0.17328825141999832,0.942135757646466,-0.9604504657212888,1
-0.7086396466996188,0.4722265641738126,-0.9992338523451517,-0.06648731990809788,4
-0.369131647937666,-0.6900504511491008,-0.7069002779249889,-0.19291640623134423,0
0.9131870588906653,-0.7644992426354968,1.5194455178688342,1.0868047785602557,4
-0.6846036821854982,0.42317794860630453,-1.0840890677389239,0.3809920053068568,4
0.4464887479081579,-0.019135459636401692,1.6415781689269222,-1.00524817347362,1
0.39441082479423006,1.525895930740101,1.658745409035489,-1.195389555266849,3
-0.4340287521257915,0.3233289812010203,-1.1601154167911472,0.9150802321763187,4
0.16907365747434994,-1.3259307172564367,-0.46165399065975177,2.0220813659672636,4
0.40803120468556503,0.9539540384975521,1.6528594981411233,-1.1530806090563137,1
-0.9081381521668193,0.5536823007412812,-1.0580929612888086,-1.0082346873237757,3
0.6580052356324188,0.7306076640383636,1.6155820624768071,0.2874145713353201,4
0.4256575786625868,0.75775957622752,1.327172428652888,0.1420708972944227,4
-0.31284743103376705,-0.8809897046083283,-0.7868505675734562,0.988747573813486,0
0.2670202128693912,-0.37298618623056673,0.9171206363454117,-0.22079053549946154,4
-0.02561765509002651,-0.7093195501220503,0.42809953953852875,0.8234938074382191,4
-0.37033344616337205,1.0362856432001548,-0.18697814892268608,-0.9604504657212888,3
-0.8005772109661299,-0.8871207815542667,-1.4024187486092017,-0.17748608467220786,0
1.00252072700148,-0.8888725178245348,1.4954113817168408,1.9802701720650873,4
-0.3384857931821623,-1.5580357730669656,-1.5152320407512108,2.0519465044688174,0
0.20072101075127535,-0.9055140123920823,0.4634150049047229,1.061917163142294,4
0.08054118818067259,0.5983515756331189,1.0407247651270912,-0.9977818888482315,1
0.3681715635329818,-0.5945808244194868,0.8872005892990528,0.8175207797379082,4
-0.2840042736168224,-1.5343873334183458,-1.4303768253574387,2.048959990618662,0
0.10477745239907747,-0.17328825141999832,0.942135757646466,-0.9604504657212888,1
-0.0001795926459155899,-0.30729607609551135,-0.7397632804185307,1.1654496432810153,4
-0.6936171688782934,-1.0579150679054108,-1.427433869910256,1.0823250077850226,0
-0.39316761245178655,1.0345339069298867,-0.8329568695793208,0.4720806777365973,4
-0.2860072706596658,-0.7583681656895583,-0.4469392134238375,0.8508701843979771,4
0.026259968319617008,0.7612630487680563,0.99805191114294,-1.0898660658946906,1
0.1608613695986921,-1.329434189796973,-0.5170796515816953,2.023076870583982,0
-0.3384857931821623,-1.5580357730669656,-1.5152320407512108,2.0519465044688174,0
-0.4081900902731119,-1.4091381900941735,-1.4877644565775041,1.5616604807349685,0
-0.808989798546072,-0.964197177446065,-1.4141905703979332,0.865305001340395,0
0.13682540508457153,0.7052074881194756,0.3520731904863052,0.4481885669353539,4
-0.29381895912675493,-0.8985070673110097,-0.789793523020639,1.0126396846147292,0
-0.4875087731697097,-1.280385574229465,-1.4647113055745717,1.3496179973739333,0
-0.019007764848643353,2.886119144603314,0.7096422773190211,-1.013709962715727,3
-0.36111965976629246,-0.5078698790412137,-1.3597458946250502,1.8757421873096474,4
-0.3997775026931697,-0.3773655269062371,0.19511556663655344,-0.9141595010438797,1
-0.8210077808031322,-0.9423004740677133,-1.413209585248872,0.5387794870567351,0
-1.001077214954752,0.2777838381740486,-1.2327083178216576,-0.8977336748680248,3
-0.8494503388115082,0.5817100810655715,-0.9761807013422192,-1.00524817347362,3
-0.8358299589201733,-0.8389480341218929,-1.3940803748421837,-0.31685673101279443,0
-0.09612315099811343,-0.9563143642298585,-0.48029270849190975,1.0992485862692367,0
-0.2888114665196465,-0.6480087806626652,-0.39641847824719867,-0.19689842469821814,0
-0.294419858239608,-0.14350873482543988,-1.1792446271978358,1.7985905795139656,4
-0.4320257550829481,-0.7382231985814747,-0.7633069239959935,0.6323569210282717,0
-0.1946706055060077,-0.9922249577703554,-0.8030368225329619,1.1216474401454022,0
-0.4592665148656181,-0.39575875774405256,-0.15754859445085762,-0.8967381702513063,3
0.4138398961098108,0.8348359721193184,1.6528594981411233,-1.1132604243875748,1
-0.39517060949462995,-0.7023126050409777,-0.7652688942941154,-0.19192090161462577,0
-0.6946186673997151,0.5983515756331189,-1.1066517261673254,0.38049425299849754,4
0.013040187836850712,0.770021730119397,0.9490026536898926,-1.0814042766525835,1
0.3637649700387264,-0.5875738793384142,0.8881815744481137,0.8095567428041603,4
-0.04364462847561691,-1.1551364309052927,-0.8221660329396504,1.3237348773392528,0
-0.28019857923542,-0.7496094843382176,-0.3836656713094064,0.8399196336140738,4
-0.4137984819930734,-0.38174486758190745,0.14557581660897556,-0.9116707395020834,1
0.23036536698535734,1.1046033577406125,0.09848852945405,0.622401874861087,4
0.22115158058827777,0.9749748737407699,-0.11242327759405399,0.7662522919769067,4
-0.24073953749140542,-0.6620226708248105,0.12154168045698228,0.6333524256449902,4
-0.6221101744487848,1.6423863927129325,-0.5528856095224199,-0.9952931273064355,3
-0.3384857931821623,-1.5580357730669656,-1.5152320407512108,2.0519465044688174,0
0.049695033720884546,0.17618313449849632,0.11908921758432992,0.6527647656710005,4
-0.6531566286128572,0.4871163224710918,-0.9119261740787272,-0.06698507221645711,4
-0.4081900902731119,-1.4091381900941735,-1.4877644565775041,1.5616604807349685,0
-0.4081900902731119,-1.4091381900941735,-1.4877644565775041,1.5616604807349685,0
-0.5942685155532618,-0.45356605466290134,-0.7368203249713479,-0.8643842702079559,0
-0.2888114665196465,-0.6480087806626652,-0.39641847824719867,-0.19689842469821814,0
-0.19647330284456674,-0.7408508029868769,0.12203217303151276,0.8294668351385299,4
-0.7881586293005008,-0.9449280784731154,-1.413209585248872,0.2475943866665811,0
0.4284617745225675,-1.2164472003646778,0.4251565840913459,2.01113081518336,4
0.9185951509063425,-0.7706303195814354,1.5179740401452428,1.097755329344159,4
-0.08130097288107244,-0.5630495715546603,0.4383998836036687,0.26252695591735825,4
-0.39557120890319863,-0.7478577480679495,-0.705919292775928,0.741862428867304,0
-0.4925162657768182,-1.2733786291483924,-1.463730320425511,1.340658455823467,0
-0.25456021708702475,-0.5805669342573417,0.12595611362775655,-0.3671297141570774,4
-0.24514613098566088,1.1869349624432153,0.2745753637104903,-1.0754312489522726,3
-0.25456021708702475,-0.5805669342573417,0.12595611362775655,-0.3671297141570774,4
-0.3633229565134202,2.2703838456040617,0.24563630181319226,-1.258106346120113,3
-0.5187555270380665,-1.1551364309052927,-1.365631805519416,1.2157226264252983,0
0.4464887479081579,-0.019135459636401692,1.6415781689269222,-1.00524817347362,1
0.15965957137298606,1.2780252484971588,1.2089637181910438,-1.0336200550500967,1
-0.0001795926459155899,-0.30729607609551135,-0.7397632804185307,1.1654496432810153,4
0.020050677486802535,2.3895019119822956,1.0108047180807322,-1.226747950693481,3
-0.4925162657768182,-1.2733786291483924,-1.463730320425511,1.340658455823467,0
-1.0086886037175569,-0.6191051322032408,-1.3587649094759895,-0.8245640855392169,0
0.35995927565732394,0.5422960149845383,0.8960294556406013,0.5064255870133847,4
-0.441439841184312,0.5939722349574486,-0.6294024511491739,-0.1988894339316551,4
-0.3384857931821623,-1.5580357730669656,-1.5152320407512108,2.0519465044688174,0
-0.4486506305385482,-0.4553177909331695,-1.347974072836319,1.1724181755980447,4
-0.39517060949462995,-0.7023126050409777,-0.7652688942941154,-0.19192090161462577,0
-0.3384857931821623,-1.5580357730669656,-1.5152320407512108,2.0519465044688174,0
-0.7881586293005008,-0.9449280784731154,-1.413209585248872,0.2475943866665811,0
0.06091181716080747,1.1028516214703443,0.9995233888665312,-1.0017639073151055,1
-0.3605187606534395,2.434171186874133,-0.5975204338046931,0.6283749025613978,4
-0.2888114665196465,-0.6480087806626652,-0.39641847824719867,-0.19689842469821814,0
0.5013708668820664,-0.766250978905765,0.8636569457215901,0.9922318399720006,4
0.2730292039979213,-0.37561379063596895,0.9171206363454117,-0.03313791524802896,4
0.6668184226209296,1.0704445004703838,1.2614464236658047,0.5163806331805694,4
-0.7885592287090695,0.4459505201197904,-1.0772221716954973,-0.29794214329514335,4
4.3986022131424285,-0.1146050863660155,1.0838881116857728,-0.7240181192506508,2
-0.034230542374253034,0.8830087195516924,0.8263795100572741,-1.1252064797881964,3
-0.5672280554748762,-0.4421797689061584,-0.6784517086022214,-0.8678685363664707,0
0.10477745239907747,-0.17328825141999832,0.942135757646466,-0.9604504657212888,1
-0.4081900902731119,-1.4091381900941735,-1.4877644565775041,1.5616604807349685,0
0.48755018728644717,1.1773004129567406,1.7534104759198705,-1.0286425319665045,1
-0.40498529500456254,-0.7128230226625866,-0.7010143670306233,0.5352952208982205,0
0.39641382183707347,-1.232212826797091,0.3785597895109508,2.012624072108438,4
-0.32426451417797436,-0.6655261433653468,-0.3836656713094064,0.5502277901489976,4
0.6329677725968764,-0.8547136605543062,0.9053488145566804,1.1106968893614992,4
-1.0086886037175569,-0.6191051322032408,-1.3587649094759895,-0.8245640855392169,0
0.10477745239907747,-0.17328825141999832,0.942135757646466,-0.9604504657212888,1
-0.5942685155532618,-0.45356605466290134,-0.7368203249713479,-0.8643842702079559,0
-0.25456021708702475,-0.5805669342573417,0.12595611362775655,-0.3671297141570774,4
-0.369131647937666,-0.6900504511491008,-0.7069002779249889,-0.19291640623134423,0
-0.35250677248206597,0.7008281474438053,-0.30322488908640854,-0.9649302364965219,3
-1.001077214954752,0.2777838381740486,-1.2327083178216576,-0.8977336748680248,3
-0.42501526543299634,-0.6655261433653468,-0.7613449536978716,-0.3392555848889601,0
0.06091181716080747,1.1028516214703443,0.9995233888665312,-1.0017639073151055,1
-0.7595157715878406,1.2316042373350529,-0.7834171195517429,-1.0918570751281274,3
-0.295621656465314,-0.6611468026896764,-0.3915135525018939,0.2550606712919697,0
-0.3230627159522683,1.7650079316317024,-0.05945007954476275,-0.9266033087528606,3
-0.4081900902731119,-1.4091381900941735,-1.4877644565775041,1.5616604807349685,0
-0.24073953749140542,-0.6620226708248105,0.12154168045698228,0.6333524256449902,4
4.39820161373386,0.7971736423085533,0.23288349487539997,-0.692659723824019,2
-0.12276301166793037,-0.828437616500284,0.117127247286208,0.9479318845280285,4
-0.08971356046101464,2.071561778928628,0.7160186807879172,-1.1570626275231877,3
0.27643429897075505,-0.42203480179807473,0.9117252180255765,0.5303176978146281,4
-0.6413389460600812,-1.1052119472026507,-1.4352817511027436,1.1445440463299272,0
-0.1133489255665665,1.415536545713208,-0.5729958050781694,1.1535035878803934,4
0.14924398675020048,-0.15314328431191468,1.0108047180807322,-0.9654279888048812,1
-0.7470971899222116,-1.0132457930135732,-1.4210574664413596,1.008159913839496,0
0.10477745239907747,-0.17328825141999832,0.942135757646466,-0.9604504657212888,1
-0.3220612174308466,-0.7075678138517821,-0.4400723173804109,0.735391648858634,4
0.5578553834902498,1.1659141271999975,1.0402342725525606,0.5845726994257849,4
-0.4340287521257915,0.3233289812010203,-1.1601154167911472,0.9150802321763187,4
-1.0086886037175569,-0.6191051322032408,-1.3587649094759895,-0.8245640855392169,0
-0.5898619220590064,-0.4518143183926332,-0.7275009660552688,-0.8648820225163152,0
0.5446356030074835,-0.8126719900678707,0.8577710348272244,1.0435003277330022,4
-0.04364462847561691,-1.1551364309052927,-0.8221660329396504,1.3237348773392528,0
-0.3997775026931697,-0.3773655269062371,0.19511556663655344,-0.9141595010438797,1
-0.955408882377923,-0.5989601650951571,-1.2812670827001746,-0.8295416086228092,0
-0.35170557366492866,0.17443139822822817,-1.184640045517671,1.759765899461945,4
-0.7885592287090695,0.4459505201197904,-1.0772221716954973,-0.29794214329514335,4
0.507580157714881,-0.7644992426354968,0.8724858120631386,0.9917340876636415,4
-0.2840042736168224,-1.5343873334183458,-1.4303768253574387,2.048959990618662,0
-0.20869158480591132,-0.6042153739059616,0.18579620772047442,-0.2083467277904806,4
-1.0086886037175569,-0.6191051322032408,-1.3587649094759895,-0.8245640855392169,0
-0.5802475362533582,0.5177717072007842,-1.1247999514249531,0.5845726994257849,4
-0.4382350459157626,0.6719244989843809,-0.22376509201247166,-1.0351133119751743,3
-0.32546631240368035,-0.6173533959329727,-0.4469392134238375,-0.3487128787477856,0
-0.6469473377800427,-1.0999567383918463,-1.4343007659536824,1.1375755140128978,0
-0.17524153419042696,-0.7443542755274132,0.1696099527609688,0.8369331197639184,4
0.5013708668820664,-0.766250978905765,0.8636569457215901,0.9922318399720006,4
0.14303469591738602,-0.1557708887173169,1.0009948665901227,-0.9644324841881627,1
-0.3384857931821623,-1.5580357730669656,-1.5152320407512108,2.0519465044688174,0
-0.22491586085294274,-0.6304914179599838,0.11663675471167753,0.2645179651507952,4
-0.04164163143277353,0.9776024781461722,0.2755563488595512,0.05795075718171154,4
-0.5774433403933774,-1.170026189202572,-1.4455820951678835,1.2187091402754537,0
-0.22191136528867764,-0.6418777037167267,0.18187226712423066,0.5586895793911046,4
-0.3384857931821623,-1.5580357730669656,-1.5152320407512108,2.0519465044688174,0
0.2670202128693912,-0.3896276807981141,0.9161396511963509,0.40289310687466323,4
-0.4081900902731119,-1.4091381900941735,-1.4877644565775041,1.5616604807349685,0
-0.20929248391876437,-0.6243603410140453,0.16568601216472498,0.24062585434955178,4
-0.37173554409336246,-0.7084436819869162,-0.6941474709871965,0.24858989128329959,0
-0.22491586085294274,-0.6304914179599838,0.11663675471167753,0.2645179651507952,4
0.2670202128693912,-0.3896276807981141,0.9161396511963509,0.40289310687466323,4
-0.3384857931821623,-1.5580357730669656,-1.5152320407512108,2.0519465044688174,0
-0.40037840180602274,-0.7250851765544636,-0.7633069239959935,0.2475943866665811,0
-0.41820507548732877,-0.7233334402841954,-0.761835446272402,0.39841333609943014,0
-0.22671855819150177,-0.6129740552573023,0.12154168045698228,-0.2068534708654029,4
-0.3330777011664852,-0.12336376771735623,-1.1743397014525312,1.3142775834804272,4
-0.3997775026931697,-0.3773655269062371,0.19511556663655344,-0.9141595010438797,1
-0.08370456933248449,-0.5464080769871129,0.4462477647961563,-0.21481750779915068,4
0.4464887479081579,-0.019135459636401692,1.6415781689269222,-1.00524817347362,1
-0.4736880935740904,-0.40188983468999107,-0.3076393222571828,-0.8892718856259179,3
-0.3384857931821623,-1.5580357730669656,-1.5152320407512108,2.0519465044688174,0
-0.23813564133570903,0.6351380373087498,-0.3096012925553047,-0.20237370009016978,4
-0.6846036821854982,0.42317794860630453,-1.0840890677389239,0.3809920053068568,4
0.2780366966050298,-0.4264141424737451,0.9107442328765156,0.5427615055236089,4
0.11038584411903894,-0.8617206056353788,0.4217231360696326,1.0066666569144185,4
0.11919903110754981,0.672800367119515,0.922516054665247,-0.1063075045768369,4
-0.8270167719316623,-0.9484315510136517,-1.4127190926743416,0.7538084842679257,0
-0.5658259575448858,0.40741232217389123,-1.014929614730127,0.5029413208548699,4
-0.4905132687339748,-0.40889677977106365,-0.4229050772718443,-0.8832988579256069,0
-0.3384857931821623,-1.5580357730669656,-1.5152320407512108,2.0519465044688174,0
-0.20148079545167522,-0.7347197260409384,0.12203217303151276,0.8180185320462674,4
-0.20087989633882217,-0.620856868473509,0.16813847503737736,-0.04259520910685447,4
-0.2888114665196465,-0.6480087806626652,-0.39641847824719867,-0.19689842469821814,0
0.20993479714835486,1.9375539542531146,1.3379632652925588,-1.013709962715727,1
0.4304647715654109,0.7568837080923859,1.3266819360783577,0.15650571423684062,4
-0.8077880003203659,-0.9650730455811992,-1.4146810629724635,0.8697847721156281,0
-0.4905132687339748,-0.40889677977106365,-0.4229050772718443,-0.8832988579256069,0
-0.2661775999355163,0.3618671791469195,-0.40230438914156436,-0.042097456798495234,4
-0.8005772109661299,-0.8871207815542667,-1.4024187486092017,-0.17748608467220786,0
-0.019007764848643353,2.886119144603314,0.7096422773190211,-1.013709962715727,3
-0.17524153419042696,-0.7443542755274132,0.1696099527609688,0.8369331197639184,4
-0.2753913863325959,0.9600851154434907,-0.6867900823692394,0.44769081462699467,4
-0.3384857931821623,-1.5580357730669656,-1.5152320407512108,2.0519465044688174,0
-1.0086886037175569,-0.6191051322032408,-1.3587649094759895,-0.8245640855392169,0
-0.4817000817454639,-0.40539330723052736,-0.36846040149896164,-0.8862853717757624,0
-0.3384857931821623,-1.5580357730669656,-1.5152320407512108,2.0519465044688174,0
-0.4081900902731119,-1.4091381900941735,-1.4877644565775041,1.5616604807349685,0
-0.3901631168875215,-0.8012857043111279,-0.7736072680611334,0.854852202864851,0
-0.3901631168875215,-0.8012857043111279,-0.7736072680611334,0.854852202864851,0
-0.5802475362533582,0.5177717072007842,-1.1247999514249531,0.5845726994257849,4
-0.41820507548732877,-0.7233334402841954,-0.761835446272402,0.39841333609943014,0
-0.3384857931821623,-1.5580357730669656,-1.5152320407512108,2.0519465044688174,0
-0.25736441294700546,-0.9326659245812384,-0.7946984487659438,1.0544508785169053,0
-0.1830532226575161,-0.8582171330948425,-0.40769980746139955,0.993227344588719,4
0.5698733657473101,-0.18817800971727752,1.6116581218805635,-0.40396338497566103,4
-0.5942685155532618,-0.45356605466290134,-0.7368203249713479,-0.8643842702079559,0
-1.0086886037175569,-0.6191051322032408,-1.3587649094759895,-0.8245640855392169,0
0.2618124205579984,1.1317552699297688,0.5090308143360571,0.45416159463566474,4
-0.487108173761141,0.806808191795028,-0.37581779011691874,-1.0814042766525835,3
0.18389583559139094,1.9104020420639585,1.302157307351834,-1.0186874857993196,1
-0.4905132687339748,-0.40889677977106365,-0.4229050772718443,-0.8832988579256069,0
-0.36111965976629246,-0.5078698790412137,-1.3597458946250502,1.8757421873096474,4
0.08054118818067259,0.5983515756331189,1.0407247651270912,-0.9977818888482315,1
-1.0086886037175569,-0.6191051322032408,-1.3587649094759895,-0.8245640855392169,0
-0.8051841041646696,-0.9449280784731154,-1.4137000778234026,0.39841333609943014,0
-0.7801466411291273,-0.9230313750947637,-1.4087951520780977,-0.018703098305611062,0
-0.8270167719316623,-0.9484315510136517,-1.4127190926743416,0.7538084842679257,0
-1.0086886037175569,-0.6191051322032408,-1.3587649094759895,-0.8245640855392169,0
-1.0086886037175569,-0.6191051322032408,-1.3587649094759895,-0.8245640855392169,0
-0.0001795926459155899,-0.30729607609551135,-0.7397632804185307,1.1654496432810153,4
-0.4137984819930734,-0.38174486758190745,0.14557581660897556,-0.9116707395020834,1
-0.9081381521668193,0.5536823007412812,-1.0580929612888086,-1.0082346873237757,3
-0.29742435380387305,-0.6015877695005594,-0.18011125287925944,-0.35717466798989267,4
0.20612910276695245,1.1037274896054785,0.8494326610602063,0.004691260187273107,4
-0.26477550200552596,-0.3283169113387291,0.4673389455009667,-0.9285943179862975,1
-1.0086886037175569,-0.6191051322032408,-1.3587649094759895,-0.8245640855392169,0
-0.555810972330669,0.41617100352523195,-0.6578510204719414,-0.9266033087528606,3
-0.8658749145628238,0.15603816739041268,-1.2533090059519376,-0.046577227573728376,4
4.386984830293937,0.9066571592003122,-0.30714882968265234,-0.7946989470376626,2
-0.3384857931821623,-1.5580357730669656,-1.5152320407512108,2.0519465044688174,0
